# dvcd|name
MINI_AMT_LMTT_YN|최소금액제한여부
MINI_AMT|최소금액
MINI_PNT|최소점수
MINI_POINT|최소학점
MINI_PPNU|최소인원
MINI|최소
MINR_APPL_SMR|부전공신청학기
MINR_APPL_YEAR|부전공신청년도
MINR_DPMJ_CD|부전공학과코드
MINR_NM|부전공명
MINR_POINT|부전공학점
MINR_STTUS_DVCD|부전공상태구분코드
MINR|부전공
MIRYFC|부처
MISE_DVCD|병역구분코드
MISE_MATER|병역사항
MISE|병역
MISH|중학교
MISN|미션
MISSING_YN|분실여부
MISSING|분실
MISS_YN|누락여부
MISS|누락
MISTMPLAN_TERM|할부기간
MISTMPLAN|할부
MIS_KEY|기간계키
MIS|기간계
MITS_AGREE_YN|회의록동의여부
MITS_MEET_PLACE|회의록회의장소
MITS_MEET_TEXT|회의록회의내용
MITS_MEET_TIME|회의록회의시간
MITS_MEET_TITLE|회의록회의제목
MITS_MEET_YMD|회의록회의일자
MITS_PTCPR|회의록참가자
MITS|회의록
MITY_DVCD|소수자구분코드
MITY_SPPT_TEXT|소수자지원내용
MITY|소수자
MIXED_HDCT|혼합인원수
MIXED|혼합
MIX|조합
MLES_BEGIN_PRD_CD|보강시작교시코드
MLES_BEGIN_TIME|보강시작시간
MLES_CONF_DT|보강확인일시
MLES_CONF_YMD|보강확인일자
MLES_CONF_YN|보강확인여부
MLES_END_PRD_CD|보강종료교시코드
MLES_END_TIME|보강종료시간
MLES_EXCL_REASON_CD|보강제외사유코드
MLES_HRS_ARTC|보강시수항목
MLES_HRS|보강시수
MLES_LECM_CD|보강강의실코드
MLES_LSSN_WAY_CD|보강수업방식코드
MLES_PRD|보강교시
MLES_YMD_ARTC|보강일자항목
MLES_YMD|보강일자
MLES_YN|보강여부
MLES|보강
MLTP3_LACK_YN|3배수미달여부
MLTP3|3배수
MMA_CD|병무청코드
MMA|병무청
MMDD|월일
MMFEX|혼인이사장례비
MMLY|월별
MMTI_SNO|멘티학번
MMTI|멘티
MNCH_DEDU_HDCT|다자녀공제인원수
MNCH_DEDU_YN|다자녀공제여부
MNCH_HDCT|다자녀인원수
MNCH_SPDEDU|다자녀추가공제
MNCH_SUPLMT_DEDU|다자녀추가공제
MNCH_YN|다자녀여부
MNCH|다자녀
MNCMTER|본위원
MNCN_PAY|월정급여
MNCN|월정
MNFR|저작사
MNFT_NATION_CD|생산국가코드
MNFT_NATION_DVCD|생산국가구분코드
MNFT|생산
MNGM_ID|관리자정ID
MNGM|관리자정
MNGS_ID|관리자부ID
MNGS|관리자부
MNGT_AMT|관리금액
MNGT_DEPT_CD|관리부서코드
MNGT_DEPT_CONFMR_ID|관리부서승인자ID
MNGT_DEPT_CONFM_DT|관리부서승인일시
MNGT_DEPT_CONFM_DVCD|관리부서승인구분코드
MNGT_DEPT_CONFM_YN|관리부서승인여부
MNGT_DEPT_CONF_YN|관리부서확인여부
MNGT_DEPT_NM|관리부서명
MNGT_DEPT_OPIN|관리부서의견
MNGT_DEPT_SNDBK_REASON|관리부서반송사유
MNGT_DEPT_YN|관리부서여부
MNGT_DIRCTR_ID|관리책임자ID
MNGT_DIRCTR|관리책임자
MNGT_DVCD|관리구분코드
MNGT_MAT|관리자료
MNGT_NO|관리번호
MNGT_PICG_ID|관리담당자ID
MNGT_PICG_NO|관리담당자번호
MNGT_PICG|관리담당자
MNGT_SEQ|관리순번
MNGT_STAF_NO|관리교직원번호
MNGT_STAF_YN|관리교직원여부
MNGT_STTUS_CD|관리상태코드
MNGT_TASK_DVCD|관리업무구분코드
MNGT|관리
MNG_APPL_REASON|관리자신청사유
MNG_CTCKR|관리자연락처
MNG_DEPT_CD|관리자부서코드
MNG_DVCD|관리자구분코드
MNG_ESSNTL_YN|관리자필수여부
MNG_ID|관리자ID
MNG_INPT_YN|관리자입력여부
MNG_IP_LIST|관리자IP리스트
MNG_IP|관리자IP
MNG_NM|관리자명
MNG_OPIN_MATER|관리자의견사항
MNG_REST_ID|관리자초기화ID
MNG_REST_YN|관리자초기화여부
MNG_YN|관리자여부
MNG|관리자
MNO|본번호
MNRBUSI_NO|종사업장번호
MNRBUSI|종사업장
MNSC_FEE|원고료
MNSC_NUMP_INFO|원고매수정보
MNSC|원고
MNTRNG|모니터링
MNUM_APPL_YN|다건신청여부
MNUM|다건
MNUT75_LSSN_YN|75분수업여부
MNUT75_YN|75분여부
MNUT75|75분
MNUT|분
MNYD|불입액
MOBILE_YN|모바일여부
MOBILE|모바일
MOBSC|주장애
MOBZT_DEPT_NM|동원부서명
MOBZT|동원
MODDT|수정일시
MODDT|수정일자
MODEL|연식
MODID|수정ID
MODIP|수정IP
MODL_NM|모델명
MODL|모델
MODMENU|수정메뉴
MODPGM|수정PGM
MOD_AFN_PNT|수정후점수
MOD_BF_PNT|수정전점수
MOD_BNUS_AMT|수정상여금액
MOD_DN_EXTY_AMT|수정진료수당금액
MOD_DTAI|수정내역
MOD_DT|수정일시
MOD_EDU_RDC_AMT|수정교육감면금액
MOD_ETC_TAXN_EXTY_AMT|수정기타과세수당금액
MOD_FOOD_TFRE_AMT|수정급량비과세금액
MOD_HSPTL_RDC_AMT|수정병원감면금액
MOD_INCMX_AMT|수정소득세금액
MOD_INCM_AMT|수정소득금액
MOD_INFC_EXTY_TFRE_AMT|수정육아수당비과세금액
MOD_LMTT_YN|수정제한여부
MOD_PAYT_AMT|수정지급금액
MOD_PAY_AMT|수정급여금액
MOD_PLAN_AFILE_NM|수정계획붙임문서명
MOD_PLAN_AFILE_PATH_YN_NM|수정계획붙임문서경로여부명
MOD_PLAN_AFILE_PATH|수정계획붙임문서경로
MOD_PLAN_INSIDE_APPV_FILE_NM|수정계획내부결재파일명
MOD_PLAN_INSIDE_APPV_FLPTH_YN_NM|수정계획내부결재파일경로여부명
MOD_PLAN_INSIDE_APPV_FLPTH|수정계획내부결재파일경로
MOD_PLAN_TOT|수정계획계
MOD_PL_TMCNT|수정자횟수
MOD_PSBL_YN|수정가능여부
MOD_REALTM_SEQ|수정실시간순번
MOD_REASON|수정사유
MOD_REGION_INCMX_AMT|수정지방소득세금액
MOD_REQ_YN|수정요청여부
MOD_RE_HIRE_TERM|수정재임용기간
MOD_RSCH_TFRE_AMT|수정연구비과세금액
MOD_SEQ|수정순번
MOD_STTUS|수정상태
MOD_TIME|수정시간
MOD_YMD|수정일자
MOD_YN|수정여부
MOD|수정
MOE_AFF_CD_ARTC|교육부계열코드항목
MOE_AFF_CD|교육부계열코드
MOE_CD|교육부코드
MOE_FRSM_NO|교육부신입생번호
MOE_FRSM_PGE|교육부신입생페이지
MOE|교육부
MOGT|완강기
MOI|행정자치부
MONRA_DEDU|월세액공제
MONRA_TXDE|월세액세액공제
MONRA|월세액
MONREN|월세금
MONS_DVCD|개월구분코드
MONS|개월
MONTH_BREAK_HOURS|월휴게시분
MONTH_BREAK_TIME|월휴게시간
MONTH_CD|월코드
MONTH_DEPRE_AMT|월상각금액
MONTH_DEPRE_BALC_AMT|월상각잔액금액
MONTH_DEPRE_DVCD|월상각구분코드
MONTH_LABR_HOURS|월근로시분
MONTH_LABR_TIME|월근로시간
MONTH_PAMT_AMT|월납입금액
MONTH_PAYT_AMT|월지급금액
MONTH_PAY|월급여
MONTH_RMR_AMT|월보수금액
MONTH_STTUS_DVCD|월상태구분코드
MONTH_SUBD_YN|월보조금여부
MONTH_TEXT_YCNT|월내용년수
MONTH_WAGE_NM|월임금명
MONTH|월
MONY|화폐
MON_LEC_TIME|월요일강의시간
MON_YN|월요일여부
MON|월요일
MORE|이상
MORTG|저당권
MOTR_NLTY_DVCD|어머니국적구분코드
MOTR|어머니
MOTV_RCMR|동기권유자
MOTV|동기
MOUTH|구강
MOU_CCLS_YN|양해각서체결여부
MOU|양해각서
MOVE|이사금
MOV_DIST|이동거리
MOV_MATER|이동사항
MOV_TEL_FARE|이동전화요금
MOV_TIME_DVCD|이동시간구분코드
MOV|이동
MPAFILE_NM|수정계획붙임문서명
MPAFILE_PATH_YN_NM|수정계획붙임문서경로여부명
MPAFILE_PATH|수정계획붙임문서경로
MPAFILE|수정계획붙임문서
MPIAPPV_FILE_NM|수정계획내부결재파일명
MPIAPPV_FLPTH_YN_NM|수정계획내부결재파일경로여부명
MPIAPPV_FLPTH|수정계획내부결재파일경로
MPIAPPV|수정계획내부결재
MPMX_DEDU|을근납세조합공제
MPMX|을근납세조합
MPURPS_DVCD|주용도구분코드
MPURPS|주용도
MPVA|보훈청
MRAG_YMD|혼인일자
MRAG|혼인
MRESP|주담당
MRGN|여유
MRNG_AFRN_DVCD|오전오후구분코드
MRNG|오전
MRN_NM|부대명
MRN|부대
MRO_CANC_DVCD|MRO취소구분코드
MRO_PRLS_CD|MRO품목코드
MRO_PRLS_NM|MRO품목명
MRO_YN|MRO여부
MRO|MRO
MRPS|기혼자
MRTG|담보
MRT_RLAT_NM|유공자관계명
MRT|유공자
MRYFR_ZONE_DVCD|군사지역구분코드
MRYFR|군사
MSIDES_EVL_GRD|다면평가등급
MSIDES_EVL_PNT|다면평가점수
MSIDES|다면
MSMT_NO|측정번호
MSMT_YMD|측정일자
MSMT|측정
MSRE|방안
MSRV|공로
MSSAGE_CD|메시지코드
MSSAGE|메시지
MSTRDOC_UNIF_YN|석박사통합여부
MSTRDOC|석박사
MSTR_CCH_SMR|석사지도학기
MSTR_CCH_YY|석사지도연도
MSTR_DEGR_THES_NOCP|석사학위논문부수
MSTR_DOCT_DVCD|석사박사구분코드
MSTR_LCRTF_NOCP|석사성적증명서부수
MSTR_ORIG_UNIV_CD|석사출신대학코드
MSTR_SCRTF_NOCP|석사학력증명서부수
MSTR_UNIV_SEQ|석사대학순번
MSTR|석사
MSTS|최상위
MST|마스터
MTBA_DTAI|유의사항내역
MTBA_SEQ|유의사항순번
MTBA_SUPLMT_DTAI|유의사항추가내역
MTBA_TEXT|유의사항내용
MTBA|유의사항
MTHD|방법
MTIE_DLNG_DVCD|동점자처리구분코드
MTIE|동점자
MTLTY_NM|상호명
MTLTY|상호
MTNC|유지보수
MTON|동작
MTRE|군소급
MTRG|멘토링
MTRZ|자주식
MTYER_CTRT_YN|다년계약여부
MTYER_PROJ_DVCD|다년과제구분코드
MTYER_PROJ_YN_ARTC|다년과제여부항목
MTYER_PROJ_YN_DVCD_ARTC|다년과제여부구분코드항목
MTYER_PROJ_YN_DVCD|다년과제여부구분코드
MTYER_PROJ_YN|다년과제여부
MTYER|다년
MUFR|제조사
MULTMJ_APPL_SEQ|다전공신청순번
MULTMJ_DVCD|다전공구분코드
MULTMJ_FAC_IPSBL_YN|다전공이수불가여부
MULTMJ_FAC_PSBL_YN|다전공이수가능여부
MULTMJ_MAJCHO_POINT|다전공전선학점
MULTMJ_MAJESTL_ESSNTL_POINT|다전공전필필수학점
MULTMJ_MAJR_POINT|다전공전공학점
MULTMJ_MDUL_RDC_POINT|다전공모듈감면학점
MULTMJ_SEQ|다전공순번
MULTMJ|다전공
MULYER|다년
MUSE_AMT|이용금액
MUSE_APPL_DT|이용신청일시
MUSE_BEGIN_YMD|이용시작일자
MUSE_END_YMD|이용종료일자
MUSE_FARE|이용요금
MUSE|이용
MUSIC_PRCTTQ_CD|음악실기코드
MUSIC|음악
MWORKPL_CSRV_MONTH_CNT|주근무지근속월수
MWORKPL_ICDT_YMD|주근무지입사일자
MWORKPL_RESIGN_YMD|주근무지퇴사일자
MWORKPL|주근무지
MY_ANLS_1|자기분석1
MY_ANLS_2|자기분석2
MY_ANLS_3|자기분석3
MY_ANLS_TEXT|자기분석내용
MY_DESN_APPL_DVCD|자기설계신청구분코드
MY_DESN_GROUP_CD|자기설계그룹코드
MY_DESN_MAJR_APPL_DVCD|자기설계전공신청구분코드
MY_DESN_MAJR_CD|자기설계전공코드
MY_DESN_MAJR_NM|자기설계전공명
MY_INTRO_11|자기소개11
MY_INTRO_12|자기소개12
MY_INTRO_21|자기소개21
MY_INTRO_22|자기소개22
MY_MNGT_FAC_YN|자기관리이수여부
MY_MNGT_TARGT_YN|자기관리대상여부
MY|자기
M|{관리}
NADMT_REASON_DVCD|미인정사유구분코드
NADMT|미인정
NAME|성명
NAORT_TRAC_DVCD|비정년트랙구분코드
NAORT_TRAC_FTM_CNT|비정년트랙전임수
NAORT_TRAC_PPNU|비정년트랙인원
NAORT_TRAC_YN|비정년트랙여부
NAORT|비정년
NAPPL|신청안함
NATCR_YN|국가암여부
NATCR|국가암
NATION_CD_ARTC|국가코드항목
NATION_CD|국가코드
NATION_DET_DTAI|국가세부내역
NATION_DVCD|국가구분코드
NATION_ENCO_APPL_YN|국가장학신청여부
NATION_ENCO_BNFT_YN|국가장학수혜여부
NATION_ENCO_CD|국가장학코드
NATION_EXAM_SUCS_YMD|국가시험합격일자
NATION_EXAM_SUCS_YN|국가시험합격여부
NATION_LABR_APPL_YN|국가근로신청여부
NATION_NM|국가명
NATION_REMP_RATE_CD|국가환수비율코드
NATION_RSCH_EQMT_YN|국가연구장비여부
NATION_SOCI_LOW_PNT|국가사회최저점수
NATION_SOCI_PNT|국가사회점수
NATION_SUBD_RATE|국가보조금비율
NATION|국가
NATIVE|자국
NATL_PRIV_DVCD|국립사립구분코드
NATL|국립
NATR_FAC_STUD_CNT|자연이수학생수
NATR|자연
NATT_YN|불참여부
NATT|불참
NA_NO1_DAY_AMT|나항제1호일비
NA_NO1_FODEXP|나항제1호식비
NA_NO1_SLPEXP|나항제1호숙박비
NA_NO2_DAY_AMT|나항제2호일비
NA_NO2_FODEXP|나항제2호식비
NA_NO2_SLPEXP|나항제2호숙박비
NA_NO3_DAY_AMT|나항제3호일비
NA_NO3_FODEXP|나항제3호식비
NA_NO3_SLPEXP|나항제3호숙박비
NA_NO4_DAY_AMT|나항제4호일비
NA_NO4_FODEXP|나항제4호식비
NA_NO4_SLPEXP|나항제4호숙박비
NA|나
NA|나항
NCNT_NM|갯수명
NCNT|개수
NCNT|갯수
NCST|필요성
NCS_CD|NCS코드
NCS_YN|NCS여부
NCS|NCS
NEAR|인접
NEA_GRSC_TOTL_LEC_HRS|동북아대학원총강의시수
NEA_GRSC_WEEK_RESP_LEC_HRS|동북아대학원주담당강의시수
NEA|동북아
NEED_EXPS_AMT|필요경비금액
NEED_EXPS_RATE|필요경비비율
NEED_EXPS_RT|필요경비율
NEED_EXPS|필요경비
NEED|필요
NEIS_QUALF_ASTMT_CD|나이스자격종별코드
NEIS_QUALF_SRSMT_CD|나이스자격급별코드
NEIS|나이스
NESTB|미개설
NES|보도
NEWC|신입
NEW_APTM_SEQ|신규발령순번
NEW_BTN_AUTH_YN|신규버튼권한여부
NEW_BTN_USE_YN|신규버튼사용여부
NEW_BUDG_DVCD|신규예산구분코드
NEW_CD|신규코드
NEW_DEPT_CD|신규부서코드
NEW_DISP_DCNT|신규표시일수
NEW_DVCD|신규구분코드
NEW_EXIST_ROOM_CD|신규기존호실코드
NEW_EXTS_DVCD|신규연장구분코드
NEW_HIRE_YMD|신규임용일자
NEW_PSBL_YN|신규가능여부
NEW_SUBJT_CD|신규교과목코드
NEW_SUBJT_YN|신규교과목여부
NEW_YN|신규여부
NEW|신규
NEXCE|미초과
NEXT|다음
NHBANK_USE_YN|농협은행사용여부
NHBANK|농협은행
NH_USE_YN|농협사용여부
NH|농협
NIDUR_ID|당직자ID
NIDUR_NO|당직자번호
NIDUR|당직자
NIDU_DVCD|당직구분코드
NIDU_YMD|당직일자
NIDU|당직
NIGH_ADMT_RESPN_HRS|야간인정책임시수
NIGH_COST|야간단가
NIGH_ENSC_POCA|야간입학정원
NIGH_EXCE_PPNU_TOTL_LEC_HRS|야간초과인원총강의시수
NIGH_EXCE_PPNU_WEEK_RESP_LEC_HRS|야간초과인원주담당강의시수
NIGH_HRS_ARTC|야간시수항목
NIGH_HRS|야간시수
NIGH_LEC_HRS|야간강의시수
NIGH_PERMISS_PPNU|야간인가인원
NIGH_PPNU|야간인원
NIGH_TEAC_FEE|야간강사료
NIGH|야간
NIMPL|미시행
NIPT|미실시
NLMI_AMORE_INCM_DEDU|목돈안드는전세이자상환액소득공제
NLMI|목돈안드는전세이자
NLTY_CD|국적코드
NLTY_NM|국적명
NLTY|국적
NMPL|지명
NMRT|분자
NM|명
NO1|제1호
NO2|제2호
NO3|제3호
NO4|제4호
NOADMT_REASON|불인정사유
NOADMT|불인정
NOCP|부수
NOFC_WRKEXP|민간사업비
NOFC|민간
NOKA_AWOL_YN|북한이탈여부
NOKA|북한
NOMN|내정
NONEQL|비동일
NONLEDG_ASET_YN|부외자산여부
NONLEDG_EQUIP_CHNG_YMD|부외비품변경일자
NONLEDG|부외
NONSUBJC_ACHV_DVCD|비교과달성구분코드
NONSUBJC_CALC_CD|비교과계산코드
NONSUBJC_CD|비교과코드
NONSUBJC_FAC_TIME|비교과이수시간
NONSUBJC_NM|비교과명
NONSUBJC_OPEN_NM|비교과개설명
NONSUBJC_PNT|비교과점수
NONSUBJC_TEAC_FEE|비교과강사료
NONSUBJC_TEXT|비교과내용
NONSUBJC_TGTR_CREAT_YN|비교과대상자생성여부
NONSUBJC_YN|비교과여부
NONSUBJC|비교과
NON_ABSC_DAY_CNT|무계결근일수
NON_ABSC_PNT|무계결근점수
NON|무계
NOPAY_REASON_DVCD|미지급사유구분코드
NOPAY|미지급
NOPM_ABSC_SBPT|무단결근감점
NOPM_ABSC_TMCNT|무단결근횟수
NOPM_ELEV_SBPT|무단조퇴감점
NOPM_ELEV_TMCNT|무단조퇴횟수
NOPM_LTNS_SBPT|무단지각감점
NOPM_LTNS_TMCNT|무단지각횟수
NOPM|무단
NOPS_DOCM_NM|미제출서류명
NOPS|미제출
NOPUB|비공개
NORMAL|정상
NORSPNS|무응답
NOTC_CD|공고문코드
NOTC_URL|공고문URL
NOTC|공고문
NOTE|노트
NOTF_AMT|고지금액
NOTF_DORMT_AMT|고지기숙사금액
NOTF_ENSC_AMT|고지입학금액
NOTF_INSUC_FTNS_RECPR_SM|고지보험료건강요양합계
NOTF_LSSN_AMT|고지수업금액
NOTF_ODR|고지차수
NOTF_REASON_DVCD|고지사유구분코드
NOTF_SCSF_AMT|고지기성회비금액
NOTF_YMD|고지일자
NOTF_YM|고지년월
NOTF|고지
NOTI_BEGIN_DT|알림시작일시
NOTI_END_DT|알림종료일시
NOTI|알림
NO|번호
NPS_AMT|국민연금금액
NPS_DEDU_AMT|국민연금공제금액
NPS_DEDU|국민연금공제
NPS_FMLA|국민연금식
NPS_YN|국민연금여부
NPS|국민연금
NRF|한국연구재단
NROOM_CD|인실코드
NROOM_DVCD|인실구분코드
NROOM|인실
NRPV_YN|차상위여부
NRPV|차상위
NTCDOC|통보서
NTHG|무논문
NTS|국세청
NTUTN_ACNT_AMT|비등록금회계금액
NTUTN_ACNT_BUDG_AMT|비등록금회계예산금액
NTUTN_ACNT_PVTU_YN|비등록금회계전용여부
NTUTN_ACNT_RSRV_FUND_USE_AMT|비등록금회계예비비사용금액
NTUTN|비등록금
NTWK_YN|네트워킹여부
NTWK|네트워킹
NTWRK|망
NUMB|건수
NUMP|매수
NUM_CONT_AMT|숫자약정금액
NUM_TYPE|숫자유형
NUM|숫자
NUSE_AMT|미사용금액
NUSE_END_YMD|미사용종료일자
NUSE_YMD|미사용일자
NUSE|미사용
NUTR|영양
NWSL|소식지
NXT_EVALU_DVCD|차회심사구분코드
NXT_TPEX_DVCD|차회전형구분코드
NXT|차회
NYTM_FRSM_CMPTT_RT|수시신입생경쟁율
NYTM_FRSM_REFOR_RT|수시신입생충원율
NYTM|수시
NYTXTM_BEGIN_YMD|익년과세기간시작일자
NYTXTM_DEDU_AMT|익년과세기간공제금액
NYTXTM_END_YMD|익년과세기간종료일자
NYTXTM|익년과세기간
NYY_CROVAMT|익년이월액
NYY_CROV_BALC|익년이월잔액
NYY|익년
OACJNP|해외우수학술지게재
OATH|서약
OATLEC|본수강
OBGT_DESI_TIME|의무지정시간
OBGT_LABR_DCNT|의무근로일수
OBGT_LABR_TIME|의무근로시간
OBGT_SRVE_TIME|의무봉사시간
OBGT|의무
OBJT_PNT_DVCD|객관식점수구분코드
OBJT_PNT|객관식점수
OBJT_SEXQ_NUMB|객관식출제건수
OBJT|객관식
OBJ|객체
OBSC_ADMT_YMD|장애인정일자
OBSC_DET_TYPE_DVCD|장애세부유형구분코드
OBSC_GRD_DVCD|장애등급구분코드
OBSC_GRD_NM|장애등급명
OBSC_KIND_DVCD|장애종류구분코드
OBSC_LEV_DVCD|장애수준구분코드
OBSC_MEDIC|장애의료비
OBSC_PNBK_NO|장애수첩번호
OBSC_TYPE_DVCD|장애유형구분코드
OBSC_TYPE_NM|장애유형명
OBSC_YN|장애여부
OBSC|장애
OBTN_DVCD|이의구분코드
OBTN_TEXT|이의내용
OBTN|이의
OCAR_AMT|자가용금액
OCAR_COST|자가용단가
OCAR_DIST|자가용거리
OCAR|자가용
OCCUR_AMT|발생금액
OCCUR_ENVI_DVCD|발생시기구분코드
OCCUR_PLACE_DET|발생장소세부
OCCUR_PLACE|발생장소
OCCUR_REASON|발생사유
OCCUR_YMD|발생일자
OCCUR|발생
OCGR|직군
OCNT|1회
OCPTY|직류
OCSC_CD|주특기코드
OCSC_DVCD|주특기구분코드
OCSC_NM|주특기명
OCSC|주특기
OCU|OCU
ODNR|평소
ODPT|자과
ODR_DVCD|차수구분코드
ODR_USE_YN|차수사용여부
ODR|차수
OFAP_ABSN_YN|공인결석여부
OFAP_EGH_DVCD|공인영어구분코드
OFAP_EGH_GRADE_DVCD|공인영어성적구분코드
OFAP_EGH_GRADE|공인영어성적
OFAP_EGH_TKEX_NO|공인영어응시번호
OFAP_EGH_TKEX_YMD|공인영어응시일자
OFAP_FLANG_EXAM_DVCD|공인외국어시험구분코드
OFAP_FLANG_EXAM_PNT|공인외국어시험점수
OFAP_FLANG_EXAM_REG_NO|공인외국어시험등록번호
OFAP_FLANG_EXAM_YMD|공인외국어시험일자
OFAP_IP|공인IP
OFAP|공인
OFCN_PL_NM|집전자명
OFCN|집전
OFER|제공
OFFCDV_APPVR_ID|사무처결재자ID
OFFCDV|사무처
OFFC_ASTP_CD|당연직보직코드
OFFC|당연직
OFFIC_AMT|공시금액
OFFIC_PURPS_CD|공시용도코드
OFFIC_PURPS_NM|공시용도명
OFFIC_ROOM_PURPS_DVCD|공시호실용도구분코드
OFFIC|공시
OFFSET|상쇄
OFITTL_CD|직명코드
OFITTL_ENG_NM|직명영문명
OFITTL_NM|직명명
OFITTL|직명
OFPS_CD|직위코드
OFPS_CLSPOS_NM|직위직급명
OFPS_DVCD|직위구분코드
OFPS_NM_1|직위명1
OFPS_NM_2|직위명2
OFPS_NM|직위명
OFPS_REMOVE_TMCNT|직위해제횟수
OFPS|직위
OFRM_TEL_NO|사무실전화번호
OFRM|사무실
OFWK_CAPA_PNT|사무능력점수
OFWK_TEXT|사무내용
OFWK|사무
OHIS_INVE_BASI|전력조사근거
OHIS|전력
OIL|오일
OINS_AMT|산재보험금액
OINS_YN|산재보험여부
OINS|산재보험
OLD_ACCT_CD|구계정코드
OLD_ACH_MNGT_NO|구업적관리번호
OLD_ACNT_DVCD|구회계구분코드
OLD_ADDR_NO|구주소번호
OLD_ADDR|구주소
OLD_ADMT_POINT_TOT|구인정학점계
OLD_APPL_ACNT_DVCD|구신청회계구분코드
OLD_ARTI_ACH_MNGT_NO|구산학업적관리번호
OLD_ASET_BUSI_DVCD|구자산사업구분코드
OLD_BACH_WARN_SRIAL_TMCNT|구학사경고연속횟수
OLD_BACH_WARN_TOTL_TMCNT|구학사경고총횟수
OLD_BEGIN_YMD|구시작일자
OLD_BOOK_NO|구도서번호
OLD_BSTP_DVCD|구출장구분코드
OLD_BULD_CD|구건물코드
OLD_BULD_NM|구건물명
OLD_CARD_NO|구카드번호
OLD_CD|구코드
OLD_CHNG_YMD|구변경일자
OLD_CK_YN|구체크여부
OLD_CK|구체크
OLD_CLT_POINT|구교양학점
OLD_CTFC_NO|구증서번호
OLD_DEGR_CD|구학위코드
OLD_DEGR_ENG_NM|구학위영문명
OLD_DEGR_NM|구학위명
OLD_DEGR_NO|구학위번호
OLD_DEL|구삭제
OLD_DEPT_CD|구부서코드
OLD_DET_CD|구세부코드
OLD_DPMJ_CD|구학과코드
OLD_DPMJ_ENG_NM|구학과영문명
OLD_DPMJ_NM|구학과명
OLD_DWLD_DT|구다운로드일시
OLD_END_YMD|구종료일자
OLD_ENSC_YMD|구입학일자
OLD_EXIST_ROOM_CD|구기존호실코드
OLD_FILE|구파일
OLD_FOLDER|구폴더
OLD_GEND|구성별
OLD_GENR_CHO_POINT|구일반선택학점
OLD_GPA_AVG|구평점평균
OLD_GPA|구평점
OLD_GRDE|구학년
OLD_GRDU_YEAR|구졸업년도
OLD_GRDU_YMD|구졸업일자
OLD_ID_NO|구ID번호
OLD_JOBC_CD|구직종코드
OLD_MAINJOB_ADDR|구본직주소
OLD_MAINJOB_POST_NO|구본직우편번호
OLD_MAJR_CD|구전공코드
OLD_MAJR_CHO_POINT|구전공선택학점
OLD_MAJR_ENG_NM|구전공영문명
OLD_MAJR_ESSNTL_POINT|구전공필수학점
OLD_MAJR_NM|구전공명
OLD_ORGN_DATA_KEY|구원본데이터키
OLD_ORIG_SCH_CD|구출신학교코드
OLD_PACP_DVCD|구참여구분코드
OLD_PERC_PNT|구백분위점수
OLD_POST_NO|구우편번호
OLD_PPNU|구인원
OLD_RCD_YN|구기록여부
OLD_ROOM_CD|구호실코드
OLD_ROOM_NM|구호실명
OLD_SB_CD|구하위코드
OLD_SCAN_FILE|구스캔파일
OLD_SCLS_CD|구소분류코드
OLD_SCRG_YN|구학적여부
OLD_SEQ|구순번
OLD_SERIAL_NO|구시리얼번호
OLD_SNO|구학번
OLD_SUBJT_CD|구교과목코드
OLD_SUPLMT_ID|구추가ID
OLD_UNIV_CD|구대학코드
OLD_UNIV_ENG_NM|구대학영문명
OLD_UNIV_NM|구대학명
OLD_UPLOAD_DT|구업로드일시
OLD_UPLOAD_ID|구업로드ID
OLD_UP_CD|구상위코드
OLD_VARB_DT|구변동일시
OLD_VNDR_CD|구거래처코드
OLD|구
OLECIN_BEGIN_TIME|공개강의합격자조회시작시간
OLECIN_BEGIN_YMD|공개강의합격자조회시작일자
OLECIN_END_TIME|공개강의합격자조회종료시간
OLECIN_END_YMD|공개강의합격자조회종료일자
OLECIN|공개강의합격자조회
OLEC_EVALU_EVL_ARTC_CD|공개강의심사평가항목코드
OLEC_EVALU_OPIN|공개강의심사의견
OLEC_EVALU_TLSCR|공개강의심사총점
OLEC_EVL_GRD_DVCD|공개강의평가등급구분코드
OLEC_LOW_PNT_CMTER_NO|공개강의최저점수위원번호
